char1,char2,count,pmi,adj_prob
打,通,13,5.20794135793586,6.684732584986091e-05
呈,现,9,8.386815991050863,4.627891789605755e-05
一,路,35,3.793024088253394,0.00017997356959577936
畅,通,13,8.151357829569493,6.684732584986091e-05
景,象,8,8.252928812709172,4.113681590760671e-05
以,来,65,4.813391915938527,0.00033423662924930453
习,近,673,7.665028683526345,0.0034606346382274147
近,平,673,7.485592721969985,0.0034606346382274147
总,书,467,7.705107069207466,0.0024013616286065417
书,记,557,8.160207978156432,0.002864150807567117
建,设,541,7.215399031005859,0.002781877175751904
全,国,249,3.9273762132121206,0.0012803833951242588
统,一,96,4.990365952897188,0.0004936417908912805
市,场,147,7.4857491080240335,0.0007558889923022734
作,出,95,4.582301719757698,0.0004884996889028297
重,要,351,6.435782675971372,0.0018048777979462445
指,示,39,6.45086819032108,0.00020054197754958272
三,中,69,4.825369886661775,0.00035480503720310787
